id,file,procedure,header,tags
74a278fd,deep_ocr_recognition_training_workflow.hdev,main,"Deep OCR recognition training workflow: This example demonstrates how to train the recognition part of a Deep OCR model with custom data. Please note, that the HALCON Operator Reference contains helpf...","hdev,halcon-25.05.0.0,file-v1.2"
097a139c,deep_ocr_workflow.hdev,main,This example shows the usage of the Deep OCR: - Part 1: Detection and recognition of the words within an image. - Part 2: Recognition of the words only. - Part 3: Recognition with alignment for words ...,"hdev,halcon-25.05.0.0,file-v1.2"
b36fdff7,optimize_svm_parameter.hdev,main,This example program compares the recognition rate of OCR-SVMs with different parameters on artificial data. Images of letters are distorted randomly and are fed as training data to three different va...,"hdev,halcon-25.05.0.0,file-v1.2"
dcd4c30e,letters_knn.hdev,main,This example program shows how to use a simple k-NN OCR classifier,"hdev,halcon-25.05.0.0,file-v1.2"
07d05ab4,lexicon.hdev,main,"This program demonstrates the usage of lexica on their own. However, they are mainly intended to be used in combination with do_ocr_word_mlp or do_ocr_word_svm.","hdev,halcon-25.05.0.0,file-v1.2"
bc1f1d5e,label_word_process_mlp.hdev,main,"This example shows how OCR results can be improved by restricting the allowed results using a regular expression or a lexicon. Note, that the classification results are artificially distorted for demo...","hdev,halcon-25.05.0.0,file-v1.2"
68b458ed,letters_mlp.hdev,main,This example program shows how to use a simple MLP OCR classifier,"hdev,halcon-25.05.0.0,file-v1.2"
92dff6fb,regularized_ocr_mlp.hdev,main,This program shows the benefits of regularizing an MLP and of the automatic determination of the regularization parameters. It creates two MLPs with too many hidden units to make the MLPs prone to ove...,"hdev,halcon-25.05.0.0,file-v1.2"
e26aaa57,find_text.hdev,main,"This example shows how find_text can be used to find and read text. Furthermore, the most important parameters are explained","hdev,halcon-25.05.0.0,file-v1.2"
e49e0cf2,find_text_dot_print.hdev,main,This example uses the Automatic Text Reader to read dot print characters in different images. It also shows how to set the parameters in case the default parameters do not lead to the desired result.,"hdev,halcon-25.05.0.0,file-v1.2"
92c1f2ed,find_text_separate_touching_chars.hdev,main,This example shows how to use different methods to separate touching characters with the Automatic Text Reader.,"hdev,halcon-25.05.0.0,file-v1.2"
baa01363,select_characters.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
18d19c2c,text_line_orientation.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
a80dac4b,text_line_slant.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
3c119b07,compare_ocr_svm_mlp.hdev,main,"This example program compares the training and recognition times of the SVM and MLP OCR classifiers.  First, a moderately large training set of more than 5000 samples is created by adding synthetic di...","hdev,halcon-25.05.0.0,file-v1.2"
70ffba36,letters_svm.hdev,main,This example program shows how to use a simple SVM OCR classifier,"hdev,halcon-25.05.0.0,file-v1.2"
79fb5d67,protect_ocr_trainf.hdev,main,"This example program shows how to protect OCR training files with a password using the operator protect_ocr_trainf. Protected OCR training files can only be used, if the correct password is specified ...","hdev,halcon-25.05.0.0,file-v1.2"
6b15ad15,get_region_contour.hdev,main,Access the contour of an object,"hdev,halcon-25.05.0.0,file-v1.2"
8b76c0d6,gen_checker_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
777a53ec,gen_circle.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
1db7d5f0,gen_ellipse.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e0e828b8,gen_empty_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
8fc2c460,gen_grid_region.hdev,main,Create a region from lines or pixels,"hdev,halcon-25.05.0.0,file-v1.2"
836c584e,gen_random_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
83e04ea6,gen_random_regions.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
87ea56dd,gen_rectangle1.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
b5e2234b,gen_rectangle2.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
9ccf45b4,gen_region_histo.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
3168cb69,gen_region_hline.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
954a2a7b,gen_region_line.hdev,main,Store input lines as regions,"hdev,halcon-25.05.0.0,file-v1.2"
5b95a9b3,gen_region_points.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
6bc9786d,gen_region_polygon.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
1c50ea5d,gen_region_polygon_filled.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
5d0f1236,gen_region_runs.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
c82061bf,label_to_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
80b592ad,area_center.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
1cbdd736,area_holes.hdev,main,This example demonstrates the use of the operator area_holes. Setup display window,"hdev,halcon-25.05.0.0,file-v1.2"
529ae1d9,circularity.hdev,main,Calculate the shape factor for the roundness of regions.,"hdev,halcon-25.05.0.0,file-v1.2"
6c6ff099,compactness.hdev,main,Calculate the shape factor for the compactness of regions,"hdev,halcon-25.05.0.0,file-v1.2"
081b2400,connect_and_holes.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
43780154,contlength.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
b3e1d09b,convexity.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
a68758cd,diameter_region.hdev,main,Maximal distance between two boundary points of a region,"hdev,halcon-25.05.0.0,file-v1.2"
215a22e1,eccentricity.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
69764d37,elliptic_axis.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
c39148da,euler_number.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
23e790f4,find_neighbors.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e207b651,get_region_index.hdev,main,Index of all regions containing a given pixel,"hdev,halcon-25.05.0.0,file-v1.2"
938ae40a,get_region_thickness.hdev,main,This example program shows how to calculate the thickness of a region along its main axis for each pixel of the section. The thickness is defined as the distance between the intersections of the conto...,"hdev,halcon-25.05.0.0,file-v1.2"
383c85d1,hamming_distance.hdev,main,Hamming distance between two regions,"hdev,halcon-25.05.0.0,file-v1.2"
f5a24e4d,inner_circle.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
645a5184,inner_rectangle1.hdev,main,"This example program shows how to use inner_rectangle1 to find knot-free rectangles in a piece of wood.  Typically, the piece of wood is then cut along the rectangles to obtain knot-free pieces of woo...","hdev,halcon-25.05.0.0,file-v1.2"
26ae1c23,moments_region_2nd.hdev,main,Calculate the geometric moments of regions,"hdev,halcon-25.05.0.0,file-v1.2"
a994ecd2,moments_region_2nd_invar.hdev,main,Calculate the geometric moments of regions and the product of inertia of the axes through the center parallel to the coordinate axes,"hdev,halcon-25.05.0.0,file-v1.2"
9c7425e7,orientation_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
0cf4d366,rectangularity.hdev,main,This example shows how to compute and use the region feature rectangularity. The first two examples show how to use select_shape in order to select rectangular regions from a region array. In the thir...,"hdev,halcon-25.05.0.0,file-v1.2"
a19798d5,roundness.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
9af4338b,runlength_distribution.hdev,main,This example program shows how to calculate the runlength distribution of a region. In HALCON a region is encoded in runlengths (chords). For every line (chord) its row index and column index of its s...,"hdev,halcon-25.05.0.0,file-v1.2"
914e009a,runlength_features.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
96198991,select_region_point.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
bbfe0e51,select_region_spatial.hdev,main,Select regions by desired neighboring relation,"hdev,halcon-25.05.0.0,file-v1.2"
ffa61350,select_shape.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e96bb396,select_shape_proto.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e716527a,select_shape_std.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
46d793d6,smallest_circle.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
b7a26bd0,smallest_rectangle1.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
42a74f81,smallest_rectangle2.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
b7a66aaf,spatial_relation.hdev,main,Pose relation of regions with regard to the coordinate axes,"hdev,halcon-25.05.0.0,file-v1.2"
e485fae8,affine_trans_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
c2aba380,mirror_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
10e35833,move_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
70c4c97d,projective_trans_region.hdev,main,This program shows how to use hom_mat3d_project and projective_trans_region to rotate a region in 3D.,"hdev,halcon-25.05.0.0,file-v1.2"
02f97d16,transpose_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e3de6e97,zoom_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
96813625,background_seg.hdev,main,Determine the connected components of the background of given regions,"hdev,halcon-25.05.0.0,file-v1.2"
0e718c8b,clip_region.hdev,main,Init,"hdev,halcon-25.05.0.0,file-v1.2"
f9fd2d87,clip_region_rel.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
9ab0a457,closest_point_transform.hdev,main,This example program shows how to use closest_point_transform.,"hdev,halcon-25.05.0.0,file-v1.2"
78010e7d,connection.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
824a76ff,distance_transform.hdev,main,This program simulates a printed circuit board and inspects it for defects.,"hdev,halcon-25.05.0.0,file-v1.2"
db3ebcb0,distance_transform_interactive.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e3267f88,distance_transform_metrics.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
a7ec9ee2,eliminate_runs.hdev,main,Eliminate runs of a region of a given length.,"hdev,halcon-25.05.0.0,file-v1.2"
7ee54c14,expand_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
0d89d090,fill_up.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
3f4046ab,fill_up_shape.hdev,main,Fill up holes in regions having given shape features,"hdev,halcon-25.05.0.0,file-v1.2"
ca01dee1,junction_skeleton.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
8ee2cec0,max_connection.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
f877bd93,partition_dynamic.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e06a934f,partition_rectangle.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
7246c0fc,rank_region.hdev,main,Rank operator for regions,"hdev,halcon-25.05.0.0,file-v1.2"
5eb62959,remove_noise_region.hdev,main,Remove noise from a region Create noisy image.,"hdev,halcon-25.05.0.0,file-v1.2"
5b4f5747,shape_trans.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
f00eafe1,skeleton.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
a59b076c,sort_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
5e9e1533,split_skeleton_lines.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
177e8dff,split_skeleton_lines2.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
3ba71c5f,split_skeleton_region.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
b9d7450f,split_skeleton_region2.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
42ee3a72,classify_image_class_gmm.hdev,main,"This example program shows how to segment an RGB image with a GMM classifier.  The classifier is trained with four different colors.  In contrast to other classifiers, colors that have not been traine...","hdev,halcon-25.05.0.0,file-v1.2"
361c71fe,classify_image_class_knn.hdev,main,This example program shows how to segment an RGB image with a k-NN classifier.  The classifier is trained with four different colors.  Note that the resulting classification is intuitively correct.  H...,"hdev,halcon-25.05.0.0,file-v1.2"
8b7e9c6e,classify_image_class_lut.hdev,main,"This example shows the time needed to segment an RGB image with the classifiers MLP, SVM, and GMM in comparison to the look-up table classifier (LUT) based on the MLP, SVM, or GMM, respectively.","hdev,halcon-25.05.0.0,file-v1.2"
395edbf7,classify_image_class_mlp.hdev,main,This example program shows how to segment an RGB image with an MLP classifier.  The classifier is trained with four different colors.  Note that the resulting classification is intuitively correct.  H...,"hdev,halcon-25.05.0.0,file-v1.2"
e691e65e,classify_image_class_svm.hdev,main,This example program shows how to segment an RGB image with a SVM classifier.  The classifier is trained with four different colors.,"hdev,halcon-25.05.0.0,file-v1.2"
6bb53306,class_2dim_sup.hdev,main,Segment an image using two-dimensional pixel classification. For interactive mode set this variable to 1,"hdev,halcon-25.05.0.0,file-v1.2"
fd3d5ce0,class_2dim_unsup.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
4f33add3,class_ndim_norm.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
cfdb1530,novelty_detection_gmm.hdev,main,"This example program shows you how to use the GMM classifier for novelty detection to perform a web inspection task.  To perform the novelty detection, all pixels belonging to the single trained class...","hdev,halcon-25.05.0.0,file-v1.2"
371c6635,novelty_detection_mlp.hdev,main,"This example program shows how to use the MLP classifier for novelty detection to perform a web inspection task.  To perform the novelty detection, a rejection class is trained internally. For the web...","hdev,halcon-25.05.0.0,file-v1.2"
5dc8ee44,novelty_detection_svm.hdev,main,This example program shows you how to use the novelty detection mode of the SVM classifier to perform a web inspection task.  The novelty detection basically classifies feature vectors that are not co...,"hdev,halcon-25.05.0.0,file-v1.2"
0526aef0,hysteresis_threshold.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
5a6cfe65,nonmax_suppression_amp.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
a6ed0078,nonmax_suppression_dir.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
2482b0bc,segment_image_mser.hdev,main,This example demonstrates the functionality of segment_image_mser. Create artificial example image.,"hdev,halcon-25.05.0.0,file-v1.2"
4ebb0f43,expand_gray.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
b2d56c98,expand_gray_ref.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
fe0664d7,regiongrowing.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
c8037fd9,regiongrowing_mean.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
de2d67f2,regiongrowing_n.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
febceca2,auto_threshold.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
48bc876b,binary_threshold.hdev,main,This example shows how to use the operator binary_threshold. Init display,"hdev,halcon-25.05.0.0,file-v1.2"
eb620cef,char_threshold.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
439b8695,check_difference.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
dad5e289,dual_threshold.hdev,main,Threshold operator for signed images,"hdev,halcon-25.05.0.0,file-v1.2"
1b6399de,dyn_threshold.hdev,main,This example shows the use of the operator dyn_threshold for the segmentation of the raised dots of braille characters. The operator dyn_threshold is especially useful if the background is inhomogeneo...,"hdev,halcon-25.05.0.0,file-v1.2"
5b313849,fast_threshold_vs_threshold.hdev,main,"Fast detection of clips ATTENTION On multicore computers supporting the SSE2 instruction set, threshold is most likely faster than fast_threshold. fast_threshold may only be preferred to threshold if ...","hdev,halcon-25.05.0.0,file-v1.2"
c9752062,histo_to_thresh.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
c1d24587,local_threshold.hdev,main,This example shows the method 'adapted_std_deviation' of local_threshold Init display,"hdev,halcon-25.05.0.0,file-v1.2"
f285d6ce,threshold.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
6e9cebbd,threshold_sub_pix.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
ab8a9ad0,var_threshold.hdev,main,"This example program shows the usage of var_threshold to threshold an image by local mean and standard deviation analysis. With var_threshold, it's possible to select the pixels of the input Image whi...","hdev,halcon-25.05.0.0,file-v1.2"
63dca5c3,zero_crossing.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
494c59c4,critical_points_sub_pix.hdev,main,This example program shows how to use critical_points_sub_pix. critical_points_sub_pix is used in combination with a filter that is sensitive to certain features of an image. In this example the input...,"hdev,halcon-25.05.0.0,file-v1.2"
c6cc721f,local_max.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
9dd1cdac,local_max_sub_pix.hdev,main,"This example program shows how to use local_max_sub_pix. local_max_sub_pix is typically used in combination with a filter that is sensitive to certain features of an image. In this example, the input ...","hdev,halcon-25.05.0.0,file-v1.2"
33f0d28c,local_min.hdev,main,This example shows the usage of the loc_max and loc_min operators and the relation between them.,"hdev,halcon-25.05.0.0,file-v1.2"
56d79b3c,lowlands.hdev,main,This example shows the usage of the plateaus and lowlands operators and the relation between them.,"hdev,halcon-25.05.0.0,file-v1.2"
a9322919,lowlands_center.hdev,main,This example shows the usage of the plateaus_center and lowlands_center operators and the relation between them.,"hdev,halcon-25.05.0.0,file-v1.2"
c0bc58c4,plateaus.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
1d7cebc7,plateaus_center.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
2cb503f2,pouring.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
9d7c751c,saddle_points_sub_pix.hdev,main,This example program shows how to use saddle_points_sub_pix.,"hdev,halcon-25.05.0.0,file-v1.2"
8e22302d,watersheds.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
d68a354e,watersheds_marker.hdev,main,This example demonstrates the functionality of watersheds_marker. Read images and get size.,"hdev,halcon-25.05.0.0,file-v1.2"
c1c2a27f,watersheds_threshold.hdev,main,This example program shows how to use watersheds_threshold for different tasks. Segment the letters of the MVTec logo,"hdev,halcon-25.05.0.0,file-v1.2"
2c48285e,compute_devices.hdev,main,This example shows how to use compute devices with HALCON.,"hdev,halcon-25.05.0.0,file-v1.2"
3402c5e6,get_operator_info.hdev,main,This example program shows the use of the operator get_operator_info,"hdev,halcon-25.05.0.0,file-v1.2"
60af037c,get_param_info.hdev,main,"This example program shows how to get information about the parameters of operators. In particular, operators that support specific input image types are obtained.","hdev,halcon-25.05.0.0,file-v1.2"
9eb50f05,get_current_hthread_id.hdev,main,This example starts the operator 'get_current_hthread_id' in a separate user thread and shows that the received thread id of the thread is identical to the thread id received when starting the thread.,"hdev,halcon-25.05.0.0,file-v1.2"
71b04f62,interrupt_operator.hdev,main,"This example shows how to interrupt a running operator from another thread using interrupt_operator with a ""cancel"" signal. To hold the example simple, a fix time delay is defined for sending the inte...","hdev,halcon-25.05.0.0,file-v1.2"
6522f260,message_queue_as_container.hdev,main,The primary purpose of HALCON message queues is to deliver data safely among multiple threads without the need for explicit synchronization. The message queue is designed as a first-in first-out conta...,"hdev,halcon-25.05.0.0,file-v1.2"
d064081c,message_queue_producer_consumer.hdev,main,This example demonstrates the basic use of message queues for data delivery among multiple threads. This is illustrated by an application that detects and counts bottles in crates. The main thread fir...,"hdev,halcon-25.05.0.0,file-v1.2"
9a2cf10c,message_queue_producer_consumer_abort.hdev,main,"This example demonstrates the basic use of message queues for data delivery among multiple threads. In particular, it demonstrates how to abort running threads. This is illustrated by an application t...","hdev,halcon-25.05.0.0,file-v1.2"
ce95366c,pipeline_multiple_threads_per_stage.hdev,main,"This example shows how to implement a pipeline pattern, i.e., a processing pattern that uses parallel tasks, which communicate via message queues. This example builds on the example inspect_bottle_mou...","hdev,halcon-25.05.0.0,file-v1.2"
c6959b2f,pipeline_one_thread_per_stage.hdev,main,"This example shows how to implement a pipeline pattern, i.e., a processing pattern that uses parallel tasks, which communicate via message queues. This example builds on the example inspect_bottle_mou...","hdev,halcon-25.05.0.0,file-v1.2"
0af15bc2,optimize_aop.hdev,main,This example program shows the difference of AOP (automatic operator parallelization) models that can be trained using optimize_aop. The speed-up of the sobel_amp operator for various image sizes is m...,"hdev,halcon-25.05.0.0,file-v1.2"
ea0fd5e9,query_aop_info.hdev,main,"This example program shows how to use the operators query_aop_info, get_aop_info, and set_aop_info. AOP (automatic operator parallelization) information of different kind is learned for sobel_amp and ...","hdev,halcon-25.05.0.0,file-v1.2"
e5bcb0d0,simulate_aop.hdev,main,"This program simulates automatic operator parallelization (AOP) using parallel programming in HDevelop. It runs multiple passes of a filter (median_image) on a large image, and visualizes the executio...","hdev,halcon-25.05.0.0,file-v1.2"
20961bba,query_system_parameters.hdev,main,This example queries HALCON relevant system parameters. These parameters are about the - used HALCON version - used operating system - locale settings - relevant environment settings - automatic opera...,"hdev,halcon-25.05.0.0,file-v1.2"
2117fde0,serial.hdev,main,"Note: This example is meant to demonstrate the use of the serial interface of HALCON.  On Unix machines, the output and input is from /dev/tty, i.e., the window from which you have started HDevelop.  ...","hdev,halcon-25.05.0.0,file-v1.2"
117d7716,encrypt_decrypt_serialized_item.hdev,main,*************************************************************** * *****   Halcon serialized data en/decryption workflow     ***** * *************************************************************** * Th...,"hdev,halcon-25.05.0.0,file-v1.2"
f59c38a4,generic_socket_receive_data.hdev,main,*********************************************************************** This example program shows how to use the HALCON generic socket functionality to send and receive arbitrary data via sockets. In...,"hdev,halcon-25.05.0.0,file-v1.2"
50cf6bc9,generic_socket_send_data.hdev,main,*********************************************************************** This example program shows how to use the HALCON generic socket functionality to send and receive arbitrary data via sockets. In...,"hdev,halcon-25.05.0.0,file-v1.2"
e74e3e48,generic_socket_TLS_echo_server.hdev,main,*********************************************************************** This example program shows how to use the HALCON generic socket functionality to implement a server accepting TLS secured connec...,"hdev,halcon-25.05.0.0,file-v1.2"
319e6865,generic_socket_transmit_memory_block.hdev,main,*********************************************************************** This example program shows how to use the HALCON generic socket functionality to send and receive arbitrary binary data containe...,"hdev,halcon-25.05.0.0,file-v1.2"
0a930017,receive_serialized_item.hdev,main,"*********************************************************************** This example program shows how to use the serialization of HALCON objects and tuples in HALCON.  In this example, a socket that ...","hdev,halcon-25.05.0.0,file-v1.2"
6d26e94b,send_serialized_item.hdev,main,"*********************************************************************** This example program shows how to use the serialization of HALCON objects and tuples in HALCON.  In this example, a shape based ...","hdev,halcon-25.05.0.0,file-v1.2"
abf4192f,sock_recv.hdev,main,"*********************************************************************** This example program shows how to use the HALCON socket functionality to transfer image, region and tuple objects via the socket...","hdev,halcon-25.05.0.0,file-v1.2"
d6213f50,sock_send.hdev,main,"*********************************************************************** This example program shows how to use the HALCON socket functionality to transfer image, region and tuple objects via the socket...","hdev,halcon-25.05.0.0,file-v1.2"
08da63a7,xld_recv.hdev,main,*********************************************************************** This example program shows how to use the HALCON socket functionality to transfer image and XLD objects via the socket connectio...,"hdev,halcon-25.05.0.0,file-v1.2"
3fca57a9,xld_send.hdev,main,*********************************************************************** This example program shows how to use the HALCON socket functionality to transfer image and XLD objects via the socket connectio...,"hdev,halcon-25.05.0.0,file-v1.2"
e29cd21f,compose_funct_1d.hdev,main,"This example program shows how to use compose_funct_1d.  It computes two functions, atan(x) and cos(x), and composes them, which results in the function cos(atan(x)).  This function is, of course, ide...","hdev,halcon-25.05.0.0,file-v1.2"
50234269,invert_funct_1d.hdev,main,"This example program shows how to use invert_funct_1d.  It computes a function, cos(x), and inverts it, which results in the function inv(cos(x)). This function should, of course, be identical to acos...","hdev,halcon-25.05.0.0,file-v1.2"
a9afd1e6,match_function_trans.hdev,main,Calculate transformation parameters between two functions,"hdev,halcon-25.05.0.0,file-v1.2"
495f0279,match_function_trans_time.hdev,main,Measure time to calculate transformation parameters between two functions,"hdev,halcon-25.05.0.0,file-v1.2"
ce87b6d9,angle_ll.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
f87aa8eb,angle_lx.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
8dd9fdd6,apply_distance_transform_xld.hdev,main,Show difference between distance_contours_xld and apply_distance_transform_xld Init visualization,"hdev,halcon-25.05.0.0,file-v1.2"
11db28c9,area_intersection_rectangle2.hdev,main,Example for area_intersection_rectangle2 operator. Define the first oriented rectangle.,"hdev,halcon-25.05.0.0,file-v1.2"
9d7e46b3,distance_cc_min.hdev,main,Example for distance_cc_min operator. * This example shows the differences of the single metrics (modes) provided by distance_cc_min.,"hdev,halcon-25.05.0.0,file-v1.2"
a1d7b265,distance_cc_min_points.hdev,main,This example program shows how to use the operator distance_cc_min_points. This operator calculates the minimum distance between two contours and returns the points used for the calculation.,"hdev,halcon-25.05.0.0,file-v1.2"
505c5988,distance_lr.hdev,main,Calculate the distance between one line and one region,"hdev,halcon-25.05.0.0,file-v1.2"
e67c9288,distance_pc.hdev,main,Example program for distance_pc Determine the minimal and maximal radius of drill holes,"hdev,halcon-25.05.0.0,file-v1.2"
5d3d8a1a,distance_pl.hdev,main,Calculate the distance between any points and one line,"hdev,halcon-25.05.0.0,file-v1.2"
74249f16,distance_pp.hdev,main,Calculate the distance between two points,"hdev,halcon-25.05.0.0,file-v1.2"
fced2e85,distance_pr.hdev,main,Calculate the distance between one point and one region,"hdev,halcon-25.05.0.0,file-v1.2"
ab3ca5f3,distance_ps.hdev,main,Calculate the distances between a point and a line segment,"hdev,halcon-25.05.0.0,file-v1.2"
c1c9085f,distance_sl.hdev,main,Calculate the distances between one line segment and one line,"hdev,halcon-25.05.0.0,file-v1.2"
f51f33a3,distance_sr.hdev,main,Calculate the distance between one line segment and one region,"hdev,halcon-25.05.0.0,file-v1.2"
81048800,distance_ss.hdev,main,Calculate the distances between line segments,"hdev,halcon-25.05.0.0,file-v1.2"
b186c8e9,intersection_contours.hdev,main,"This example program shows the different intersection operators, which compute intersections between segments, lines, circular arcs and xld contours. You can choose the preferred combination by left-c...","hdev,halcon-25.05.0.0,file-v1.2"
89fa760f,projection_pl.hdev,main,Calculate the projection of a point onto a line,"hdev,halcon-25.05.0.0,file-v1.2"
9672d7fe,gen_arbitrary_distortion_map.hdev,main,This example illustrates how to use the operator gen_arbitrary_distortion_map.,"hdev,halcon-25.05.0.0,file-v1.2"
d465ccb3,grid_rectification.hdev,main,This example illustrates how to use the operators for the grid-rectification. The following command creates a postscript file that contains the rectification grid. This grid must be printed. Then it m...,"hdev,halcon-25.05.0.0,file-v1.2"
c23cc63a,hough_lines.hdev,main,Detect lines in an image with the help of the Hough transform and return it in HNF,"hdev,halcon-25.05.0.0,file-v1.2"
fdc2008d,hough_lines_dir.hdev,main,Detect lines in an image with the help of the Hough transform using the edge direction as additional information and return it both in HNF and as regions,"hdev,halcon-25.05.0.0,file-v1.2"
ea094bc5,interpolate_scattered_data.hdev,main,"This example program shows how to interpolate scattered data using the operators interpolate_scattered_data_points_to_image and interpolate_scattered_data_image. Note, that both operators work best if...","hdev,halcon-25.05.0.0,file-v1.2"
8638b97a,adjust_mosaic_images.hdev,main,This example program shows how 128 images of the interior of a church can be combined into a mosaic that covers a 360x130 degree view.  The images were acquired with a camera in which the exposure and...,"hdev,halcon-25.05.0.0,file-v1.2"
20bfb663,gen_projective_mosaic.hdev,main,This example program shows how several images of a PCB can be combined into a large mosaic image of the PCB.  The program shows how to use proj_match_points_ransac and gen_projective_mosaic to achieve...,"hdev,halcon-25.05.0.0,file-v1.2"
e85cec00,mosaicking_pyramid.hdev,main,This example program shows how images can be combined into a mosaic image using proj_match_points_ransac_guided and gen_projective_mosaic. It is shown how the calculation of the projection between two...,"hdev,halcon-25.05.0.0,file-v1.2"
993b067c,proj_match_points_distortion_ransac.hdev,main,This example shows how to use proj_match_points_distortion_ransac to match two images in a mosaicking application. Initialization,"hdev,halcon-25.05.0.0,file-v1.2"
de9e9625,proj_match_points_distortion_ransac_guided.hdev,main,This example shows how to use proj_match_points_distortion_ransac_guided to match two images in a mosaicking application. Initialization,"hdev,halcon-25.05.0.0,file-v1.2"
